Actual Time,Run Time,Date Time,Temperature_MS8607,Temperature_DHT22,Humidity_MS8607,Humidity_DHT22,Pressure,Dust_PM10Standard,Dust_PM25Standard,Dust_PM100Standard,Dust_PM10Env, Dust_PM25Env,Dust_PM100Env,Dust_Particles03um,Dust_Particles05um,Dust_Particles10um,Dust_Particles25um,Dust_Particles50um,Dust_Particles100,VolatileOrganicCompounds_eCO2,VolatileOrganicCompounds_TVOC
1638830206.6553776,4862.718653202057,2021-12-06 15:36:46.655401,23.03,21.4,10.780853271484375,15.7,674.8801412711401,0,0,0,0,,0,138,38,0,0,0,0,400,20
1638830207.392253,4863.455565214157,2021-12-06 15:36:47.392266,23.03,21.4,10.765594482421875,15.7,674.82013992498,0,0,0,0,,0,123,33,0,0,0,0,400,17
1638830208.3717432,4864.435037612915,2021-12-06 15:36:48.371757,23.03,21.4,10.750335693359375,15.7,674.80513958844,0,0,0,0,,0,123,33,0,0,0,0,400,25
1638830209.0925329,4865.1558446884155,2021-12-06 15:36:49.092545,23.05,21.4,10.742706298828125,15.7,674.82013992498,0,0,0,0,,0,90,27,0,0,0,0,400,20
1638830209.8016794,4865.864992380142,2021-12-06 15:36:49.801693,23.05,21.4,10.742706298828125,15.6,674.83514026152,0,0,0,0,,0,90,27,0,0,0,0,400,23
1638830210.7707884,4866.834100723267,2021-12-06 15:36:50.770801,23.04,21.4,10.750335693359375,15.6,674.82013992498,0,0,0,0,,0,90,22,0,0,0,0,400,12
1638830211.4794855,4867.54280090332,2021-12-06 15:36:51.479499,23.05,21.4,10.742706298828125,15.6,674.83514026152,0,0,0,0,,0,90,22,0,0,0,0,400,17
1638830212.1909335,4868.254247903824,2021-12-06 15:36:52.190947,23.06,21.3,10.742706298828125,15.5,674.76763874709,0,0,0,0,,0,90,22,0,0,0,0,400,18
1638830213.162584,4869.225888252258,2021-12-06 15:36:53.162598,23.06,21.3,10.727447509765625,15.5,674.83514026152,0,0,0,0,,0,90,22,0,0,0,0,400,12
1638830213.8743513,4869.937666416168,2021-12-06 15:36:53.874365,23.06,21.3,10.742706298828125,15.5,674.84264042979,0,0,0,0,,0,90,22,0,0,0,0,400,19
1638830214.5855393,4870.6488518714905,2021-12-06 15:36:54.585552,23.07,21.3,10.780853271484375,15.5,674.7826390836301,0,0,0,0,,0,81,19,0,0,0,0,400,23
1638830215.5733023,4871.636615991592,2021-12-06 15:36:55.573315,23.05,21.3,10.895294189453125,15.5,674.83514026152,0,0,0,0,,0,81,19,0,0,0,0,400,23
1638830216.295434,4872.358747005463,2021-12-06 15:36:56.295446,23.05,21.3,11.017364501953125,15.5,674.83514026152,0,0,0,0,,0,87,21,0,0,0,0,400,16
1638830217.008088,4873.071400642395,2021-12-06 15:36:57.008101,23.05,21.4,11.177581787109375,15.6,674.83514026152,0,0,0,0,,0,87,21,0,0,0,0,400,18
1638830217.9866445,4874.049957275391,2021-12-06 15:36:57.986658,23.03,21.4,11.322540283203125,15.6,674.80513958844,0,0,0,0,,0,69,18,0,0,0,0,400,21
1638830218.7023242,4874.76563835144,2021-12-06 15:36:58.702337,23.03,21.4,11.459869384765625,15.6,674.87264110287,0,0,0,0,,0,69,18,0,0,0,0,404,20
1638830219.41116,4875.474472761154,2021-12-06 15:36:59.411173,23.03,21.3,11.574310302734375,15.6,674.81263975671,0,0,0,0,,0,99,20,0,0,0,0,412,17
1638830220.3887181,4876.452031850815,2021-12-06 15:37:00.388731,23.02,21.3,11.665863037109375,15.6,674.8576407663301,0,0,0,0,,0,99,20,0,0,0,0,420,18
1638830221.0980892,4877.161402463913,2021-12-06 15:37:01.098102,23.02,21.3,11.749786376953125,15.6,674.87264110287,0,0,0,0,,0,99,20,0,0,0,0,425,16
1638830221.8081794,4877.871490955353,2021-12-06 15:37:01.808193,23.03,21.4,11.833709716796875,15.8,674.82013992498,0,0,0,0,,0,99,20,0,0,0,0,416,15
1638830222.7854106,4878.848707675934,2021-12-06 15:37:02.785428,23.03,21.4,11.856597900390625,15.8,674.8801412711401,0,0,0,0,,0,105,22,0,0,0,0,438,28
1638830223.4960155,4879.559329748154,2021-12-06 15:37:03.496029,23.05,21.4,11.894744873046875,15.8,674.82013992498,0,0,0,0,,0,105,22,0,0,0,0,444,26
1638830224.2170715,4880.280387163162,2021-12-06 15:37:04.217084,23.05,21.4,11.902374267578125,15.9,674.76013857882,0,0,0,0,,0,120,27,0,0,0,0,443,27
1638830225.210098,4881.273412466049,2021-12-06 15:37:05.210111,23.04,21.4,11.910003662109375,15.9,674.82013992498,0,0,0,0,,0,120,27,0,0,0,0,456,27
1638830225.9296436,4881.992958545685,2021-12-06 15:37:05.929657,23.06,21.4,11.925262451171875,15.9,674.83514026152,0,0,0,0,,0,138,33,0,0,0,0,449,28
1638830226.6399827,4882.70329618454,2021-12-06 15:37:06.639995,23.06,21.4,11.963409423828125,15.9,674.8576407663301,0,0,0,0,,0,138,33,0,0,0,0,445,25
1638830227.6058495,4883.6691637039185,2021-12-06 15:37:07.605863,23.06,21.4,12.001556396484375,15.9,674.83514026152,0,0,0,0,,0,138,38,0,0,0,0,448,26
1638830228.3286877,4884.392000436783,2021-12-06 15:37:08.328701,23.06,21.4,12.032073974609375,15.9,674.76013857882,0,0,0,0,,0,138,38,0,0,0,0,441,26
1638830229.0412009,4885.104514122009,2021-12-06 15:37:09.041214,23.06,21.4,12.070220947265625,16.0,674.84264042979,0,0,0,0,,0,123,30,0,0,0,0,432,29
1638830230.010516,4886.073830842972,2021-12-06 15:37:10.010529,23.06,21.4,12.070220947265625,16.0,674.83514026152,0,0,0,0,,0,123,30,0,0,0,0,446,29
1638830230.721818,4886.785131216049,2021-12-06 15:37:10.721830,23.07,21.4,12.062591552734375,16.0,674.8576407663301,0,0,0,0,,0,123,30,0,0,0,0,437,27
1638830231.4378123,4887.501126050949,2021-12-06 15:37:11.437824,23.07,21.4,12.054962158203125,16.1,674.7826390836301,0,0,0,0,,0,123,30,0,0,0,0,433,28
1638830232.4106922,4888.474004983902,2021-12-06 15:37:12.410704,23.06,21.4,12.054962158203125,16.1,674.84264042979,0,0,0,0,,0,123,30,0,0,0,0,438,28
1638830233.126343,4889.189658880234,2021-12-06 15:37:13.126355,23.07,21.4,12.032073974609375,16.1,674.87264110287,0,0,0,0,,0,132,30,0,0,0,0,430,27
1638830233.8559496,4889.91926407814,2021-12-06 15:37:13.855963,23.07,21.4,12.024444580078125,16.2,674.7976394201701,0,0,0,0,,0,132,30,0,0,0,0,430,24
1638830234.831022,4890.894335031509,2021-12-06 15:37:14.831035,23.07,21.4,12.009185791015625,16.2,674.8576407663301,0,0,0,0,,0,150,36,0,0,0,0,436,21
1638830235.5671372,4891.630450487137,2021-12-06 15:37:15.567151,23.07,21.4,11.978668212890625,16.2,674.8576407663301,0,0,0,0,,0,150,36,0,0,0,0,426,23
1638830236.3023574,4892.365670204163,2021-12-06 15:37:16.302371,23.07,21.5,11.902374267578125,16.3,674.7976394201701,0,0,0,0,,0,135,39,0,0,0,0,433,30
1638830237.2849808,4893.348292350769,2021-12-06 15:37:17.284993,23.07,21.5,11.826080322265625,16.3,674.8576407663301,0,0,0,0,,0,135,39,0,0,0,0,430,25
1638830238.0067472,4894.0700607299805,2021-12-06 15:37:18.006759,23.07,21.5,11.780303955078125,16.3,674.7901392519001,0,0,0,0,,0,159,47,0,0,0,0,424,24
1638830238.719678,4894.782981872559,2021-12-06 15:37:18.719691,23.08,21.4,11.711639404296875,16.2,674.80513958844,0,0,0,0,,0,159,47,0,0,0,0,426,27
1638830239.6866767,4895.749991416931,2021-12-06 15:37:19.686689,23.07,21.4,11.665863037109375,16.2,674.87264110287,0,0,0,0,,0,159,47,0,0,0,0,423,25
1638830240.3989322,4896.462244749069,2021-12-06 15:37:20.398945,23.09,21.4,11.620086669921875,16.2,674.80513958844,0,0,0,0,,0,159,47,0,0,0,0,416,25
1638830241.1199934,4897.183309555054,2021-12-06 15:37:21.120007,23.09,21.4,11.566680908203125,16.2,674.82013992498,0,0,0,0,,0,150,44,0,0,0,0,412,23
1638830242.0941796,4898.157493591309,2021-12-06 15:37:22.094194,23.09,21.4,11.551422119140625,16.2,674.80513958844,0,0,0,0,,0,150,44,0,0,0,0,409,24
1638830242.803468,4898.8667821884155,2021-12-06 15:37:22.803480,23.1,21.4,11.574310302734375,16.2,674.82013992498,0,0,0,0,,0,150,41,0,0,0,0,403,27
1638830243.5536175,4899.616931915283,2021-12-06 15:37:23.553629,23.1,21.4,11.581939697265625,16.2,674.83514026152,0,0,0,0,,0,150,41,0,0,0,0,400,26
